,ticker,year,Выручка,Операционная прибыль,EBITDA,Чистая прибыль,Опер.денежный поток,CAPEX,FCF,"Див доход, ао",Дивиденды/прибыль,Опер. расходы,Себестоимость,Амортизация,Расх на персонал,Процентные расходы,Активы,Чистые активы,Долг,Чистый долг,Цена акции ао,Число акций ао,Капитализация,EV,Баланс стоимость,EPS,FCF/акцию,BV/акцию,Рентаб EBITDA,Чистая рентаб,Доходность FCF,ROE,ROA,P/E,P/FCF,P/S,P/BV,EV/EBITDA,Долг/EBITDA,R&D/CAPEX,CAPEX/Выручка,total_price,total_price_target,revenue,total_price_momentum,momentum,lin_reg_pred,log_reg_pred,reports,llm_pred
374,RTSB,2021,48.6,1.41,1.41,0.87,2.13,0.187,1.94,5.6,38.0,54.2,,,0.912,0.452,8.3,-0.5,3.0,2.36,0.652,8129.0,5.79,8.15,-0.53,0.11,0.24,-0.07,2.9,1.8,36.6,-174.0,10.5,6.65,2.98,0.12,-10.9,5.78,1.67,0.0,0.0,0.688512,0.631164,-0.0869670135261035,0.48,0.3607466433087861,0.4283625655906254,0.6995129511750806,,продавать
375,RTSB,2022,50.0,2.34,2.39,1.69,2.33,0.191,2.16,5.9,20.0,55.0,,0.0,0.953,0.419,8.55,0.72,1.55,0.55,0.596,8129.0,5.39,5.94,0.68,0.21,0.27,0.08,4.8,3.4,44.5,234.7,19.8,3.19,2.5,0.11,7.91,2.49,0.23,0.0,0.0,0.631164,3.61,1.7438973176423076,0.688512,-0.0869670135261035,0.4596144135829562,0.7452655875293541,,покупать
376,RTSB,2023,53.7,2.94,3.0,2.31,2.19,0.326,2.25,0.0,0.0,58.7,,0.1,1.11,0.089,10.6,4.54,0.0,-1.39,3.61,8129.0,30.5,29.2,4.5,0.28,0.28,0.55,5.6,4.3,7.7,50.8,21.8,13.2,13.6,0.57,6.79,9.72,-0.46,0.0,1.0,3.61,2.4742800000000003,-0.3777583277373026,0.631164,1.7438973176423076,-0.4963831867462238,0.4723231175765424,"['Аудиторское заключение \nнезависимых аудиторов \nАкционерам и Совету директоров Публичного акционерного общества \n«ТНС энерго Ростов-на-Дону» \nМнение \nМы провели аудит консолидированной финансовой отчетности Публичного акционерного общества \n«ТНС энерго Ростов -на-Дону» и его дочерней компании (далее – «Группа»), состоящей из \nконсолидированного отчета о финансовом положении по состоянию на 31 декабря 2024 года, \nконсолидированного отчета о прибыли или убытке и прочем совокупном доходе за 2024 год, \nконсолидированного отчета об изменениях в собственном капитале за 2024 год и консолидированного \nотчета о движении денежных средств за 2024 год, а также примечаний, состоящих из существенной \nинформации об учетной политике и прочей пояснительной информации. \nПо нашему мнению, прилагаемая консолидированная финансовая отчетность отражает достоверно \nво всех существенных аспектах консолидированное финансовое положение Группы по состоянию на \n31 декабря 2024 года, а также ее консолидированные финансовые результаты и консолидированное \nдвижение денежных средств за 2024 год в соответствии с Международными стандартами финансовой ']",покупать
377,YRSB,2021,17.8,0.359,0.359,0.12,0.601,0.244,0.357,0.0,0.0,19.6,,,0.296,0.238,5.0,-1.65,1.89,1.82,206.0,17.1,3.94,5.77,-1.65,7.0,20.8,-96.4,2.0,0.7,10.1,-7.3,2.4,32.8,11.0,0.22,-2.38,16.1,5.08,0.0,1.0,206.0,178.0,-0.146092618497496,162.0,0.2402798335571971,-0.0181492809118582,0.4180315428077523,"['случаев, когда публичное раскрытие информации об этих вопросах запрещено законом \nили нормативным актом или когда в крайне редких случаях мы приходим к выводу о том, \nчто информация о каком-либо вопросе не должна быть сообщена в нашем заключении, \nтак как можно обоснованно предположить, что отрицательные последствия сообщения \nтакой информации превысят общественно значимую пользу от ее сообщения. \nРуководитель задания, по результатам которого выпущено настоящее аудиторское \nзаключение независимых аудиторов: \nКаргина Е. Р. \nОсновной регистрационный номер записи в реестре аудиторов и аудиторских \nорганизаций 21906109170, действу\nет от имени аудиторской организации на основании \nдоверенности № 92/21 от 25 мая 2021 года \nАО «КПМГ» \nОсновной регистрационный номер записи в реестре аудиторов и аудиторских \nорганизаций № 12006020351 \nМосква, Россия ']",держать
378,YRSB,2023,18.6,1.09,1.18,0.62,0.76,0.15,0.63,0.0,0.0,20.2,,0.1,0.35,0.26,5.71,0.359,1.2,0.89,1074.0,17.1,19.6,20.5,0.36,36.2,36.7,20.9,6.4,3.3,3.4,172.7,10.9,31.6,31.1,1.05,54.5,17.3,0.76,0.0,1.0,1074.0,694.0,-0.4366733145620054,178.0,1.7973617247767248,-0.9978396237700712,0.3869026906264829,"['23 \nПубличное акционерное общество Группа компаний «ТНС энерго» \n127006, Российская Федерация, г.Москва, Настасьинский пер., д.4, к.1 \nТел: +7 (495) 287-24-84, факс: +7 (495) 287-24-84 доб.3088 \nE-mail: info@tns-e.ru. Сайт: www.tns-e.ru \nналогооблагаемой прибыли или налогового убытка за год, рассчитанных на основе действующих или по существу \nвведенных в действие по состоянию на отчетную дату налоговых ставок, а также все корректировки величины \nобязательства по уплате налога на прибыль за прошлые годы. В обязательство по налогу на прибыль включается \nвеличина налогового обязательства, возникшего в результате объявления дивидендов. \nОценка отложенного налога отражает налоговые последствия, которые следовали бы из способа, которым \nОбщество намеревается возместить или погасить балансовую стоимость своих активов или урегулировать \nобязательства на конец данного отчетного периода. \nОтложенные налоговые активы и обязательства взаимозачитываются в том случае, если имеется законное \nправо зачитывать друг против друга суммы активов и обязательств по текущему налогу на прибыль, и они \nимеют отношение к налогу на прибыль, взимаемому одним и тем же налоговым органом .. \nОтложенный налоговый актив признается в отношении неиспользованных налоговых убытков, налоговых ', 'В составе долгосрочной кредиторской задолженности по состоянию на 31 декабря 2023 года отражена \nреструктурированная задолженность перед ПАО «Россети Центр» со сроком уплаты до марта 2027 года. По \nдоговору начисляются проценты за пользование денежными средствами в размере ключевой ставки ЦБ РБ +2%. \nОбязательства по договорам на реализацию электроэнергии (мощности), отраженные по состоянию на 31 декабря \n2022 года были отражены как выручка в 2023 году. \nПо оценкам руководства Общества, справедливая стоимость финансовых обязательств в виде кредиторской \nзадолженности приблизительно равна ее балансовой стоимости. \nИнформация о подверженности Общества риску ликвидности в отношении торговой и прочей кредиторской \nзадолженности, отражена в Примечании 19. \nКредиторская задолженность по налогам, кроме налога на прибыль 31 декабря 2023 31 декабря 2022 \nНалог на добавленную стоимость 73 577 57 979 \nОбязательные страховые взносы на социальное обеспечение 23 192 18 043 \nПрочие налоги 3 133 3 192 \nИтого 99 902 79 214 \n12. НАЛОГ НА ПРИБЫЛЬ \nНалог на прибыль, признанный в составе прибыли или убытка за годы, закончившиеся 31 декабря 2023 года и ', '22 \nПубличное акционерное общество Группа компаний «ТНС энерго» \n127006, Российская Федерация, г.Москва, Настасьинский пер., д.4, к.1 \nТел: +7 (495) 287-24-84, факс: +7 (495) 287-24-84 доб.3088 \nE-mail: info@tns-e.ru. Сайт: www.tns-e.ru \nпризнан убыток от обесценения. \n3.5. Уставный капитал \nВыкуп, выбытие и повторное размещение уставного капитала (собственных акций) \nВ случае выкупа акций, признанных в качестве капитала, сумма выплаченного возмещения, включая все \nнепосредственно относящиеся к покупке затраты, за вычетом налогового эффекта вычита ется из величины \nкапитала. Выкупленные акции классифицируются как собственные акции, выкупленные у акционеров, \nи представляются в составе резерва собственных акций. Сумма, вырученная в результате последующей продажи \nили повторного размещения собственных выкупленных акций, признается как прирост капитала, а прибыль или \nубыток, возникающие в результате данной операции, представляются в нераспределенной прибыли в составе \nкапитала. \n3.6. Вознаграждения работникам и пенсионные обязательства ', '9. ПРИБЫЛЬ НА АКЦИЮ \nРасчет базовой прибыли на акцию за год, закончившийся 31 декабря 20 23 года, был основан на прибыли, \nпричитающейся владельцам обыкновенных и привилегированных акций в размере 621 300 тыс. руб. и \nсредневзвешенном количестве акций в размере 21 651 тыс. штук. У Общества отсутствуют обыкновенные \nакции, имеющие разводняющий эффект. \nРасчет базовой прибыли на акцию за год, закончившийся 31 декабря 2022 года, был основан на прибыли, \nпричитающейся владельцам обыкновенных и привилегированных акций в размере 509 318 тыс. руб. и \nсредневзвешенном количестве акций в размере 21 651 тыс. штук. У О бщества отсутствуют обыкновенные \nакции, имеющие разводняющий эффект. \nВ тысячах акций 2023 2022 \nОбыкновенные акции на 1 января 17 144 17 144 \nПривилегированные акции на 1 января 4 507 4 507 \nВлияние собственных обыкновенных акций, выкупленных у \nакционеров - - \nВлияние собственных привилегированных акций, выкупленных у \nакционеров - - ', 'Денежные средства и их эквиваленты 31 декабря 2023 31 декабря 2022 \nДенежные средства на расчетных и иных аналогичных счетах в банках 56 249 76 235 \nДенежные средства на депозитных счетах в банках 250 000 - \nДенежные средства в кассе 1 029 882 \nИтого денежные средства и их эквиваленты в отчете о финансовом \nположении и отчете о движении денежных средств 307 278 77 117 \nДенежные средства Общества размещаются в надежных банках с минимальным риском дефолта. Как правило, они \nразмещаются в банках, имеющих кредитный рейтинг не ниже BB+ по оценке агентств АКРА и Эксперт-РА. \nДенежные средства на депозитных счетах в банках на 31 декабря 2023 года представлены депозитом по ставке \n16,18% годовых со сроком погашения 11 января 2024 года \nПо оценкам руководства Общества, справедливая стоимость финансовых активов в виде денежных средств и их \nэквивалентов приблизительно равна их балансовой стоимости. \nИнформация о подверженности Общества финансовым рискам в отношении денежных средств и их эквивалентов \nотражена в Примечании 19. \n8. КАПИТАЛ И РЕЗЕРВЫ \nАкционерный капитал ']",держать
379,TASB,2023,6.17,0.317,0.355,0.317,0.407,0.093,0.312,0.0,0.0,5.85,,0.0,0.331,,1.95,1.13,,-1.12,1.72,1526.0,2.82,1.71,1.07,0.21,0.2,0.7,5.8,5.1,11.9,28.2,16.2,8.91,9.05,0.46,2.63,4.81,-3.14,0.0,2.0,1.72,1.28,-0.2954642128938359,0.475,1.2867647657728576,-0.2459252417441911,0.545695111164867,"['3. Основные положения учетной политики 15 \n4. Основные средства и нематериальные активы 25 \n5. Отложенные налоговые активы и обязательства 26 \n6. Дебиторская задолженность, авансы выданные и предоплаты 28 \n7. Запасы 29 \n8. Денежные средства и их эквиваленты 29 \n9. Капитал 29 \n10. Прибыль на акцию 30 \n11. Кредиторская задолженность, авансы полученные и резервы 30 \n12. Задолженность по прочим налогам и взносам 31 \n13. Выручка 31 \n14. Прочие операционные доходы 31 \n15. Операционные расходы 32 \n16. Финансовые доходы и расходы 32 \n17. Расход по налогу на прибыль 33 \n18. Финансовые риски 33 ', 'Амортизация нематериальных активов 18 691 10 579 \nРасходы на приобретение материалов 12 302 12 969 \nРезерв под обесценение запасов 11 881 – \nРасходы по договорам краткосрочной аренды 11 082 14 259 \nКонсультационные, юридические и аудиторские услуги 5 700 5 280 \nРемонты и техническое обслуживание 5 479 8 249 \nКомандировочные расходы 4 139 3 670 \nРасходы по страхованию 3 809 3 461 \nРезерв под обесценение активов, предназначенных для продажи \n(Примечание 4) 2 330 3 955 \nПрочие налоги, кроме налога на прибыль 1 786 2 180 \nПрочие расходы 116 067 129 218 \nИтого операционные расходы 6 238 364 5 846 740 ', ' \nЗа год, \nзакончившийся \n31 декабря \n2024 г. \nЗа год, \nзакончившийся \n31 декабря \n2023 г. \nФинансовые доходы \nПрибыль по процентам на банковские депозиты и денежные эквиваленты 212 516 76 913 \nПрибыль по процентам на остаток средств на расчетном счете 8 238 \nАмортизация дисконта по дебиторской задолженности – 4 613 \nПрочие финансовые доходы 960 – \nИтого финансовые доходы 213 484 81 764 ', '31 декабря \n2024 г. \n31 декабря \n2023 г. \n31 декабря \n2024 г. \n31 декабря \n2023 г. \nДебиторская задолженность 7 941 16 066 – – \nКредиторская задолженность и резервы 26 872 24 046 – – \nОсновные средства – 168 (12 711) (8 622) \nПрочие статьи 139 76 (605) (4 021) \nНалоговые активы/(обязательства) 34 952 40 356 (13 316) (12 643) \nОтложенные налоговые активы, \nсвернуто с отложенными \nналоговыми обязательствами ', ' \nЗа год, \nзакончившийся \n31 декабря \n2024 г. \nЗа год, \nзакончившийся \n31 декабря \n2023 г. \nСредневзвешенное количество акций (штук) – для расчета \nбазовой прибыли на акцию 1 525 986 880 1 525 986 880 \nСредневзвешенное количество акций (штук) – для расчета \nразводненной прибыли на акцию 1 525 986 880 1 525 986 880 \n \nПрибыль, приходящаяся на акционеров Компании (тыс. руб.) 466 758 316 878 \nПрибыль на акцию (руб.) – базовая 0,30587 0,20765 ']",покупать
380,TATN,2022,1427.0,400.4,447.1,284.9,357.7,160.9,196.8,19.3,55.0,176.6,1030.0,48.6,82.0,2.32,1676.0,1096.0,14.5,-153.4,348.4,2179.0,809.3,656.0,1096.0,130.8,90.3,502.9,31.3,20.0,25.9,26.0,17.0,2.84,4.11,0.57,0.74,1.47,-0.34,0.0,11.0,415.6412,798.7144000000001,0.6531810469642993,542.066,-0.2655653771497188,0.2290277636010103,0.5813573785142571,,держать
381,TATN,2023,1589.0,356.6,391.7,286.3,326.6,223.6,103.0,12.4,71.0,200.2,1250.0,60.7,109.0,2.1,2045.0,1191.0,22.9,-61.2,710.6,2179.0,1653.0,1591.0,1191.0,131.4,47.3,546.6,24.7,18.0,6.7,24.0,14.0,5.77,16.0,1.04,1.39,4.06,-0.16,0.0,14.0,798.7144000000001,788.67,-0.0126554526544475,415.6412,0.6531810469642993,-0.1692389938371378,0.4870035649799281,,покупать
382,TATN,2024,2030.0,403.0,478.4,306.1,425.1,174.7,235.6,14.3,75.0,279.4,1624.0,62.2,126.2,1.37,2205.0,1322.0,13.3,-104.2,690.0,2179.0,1604.0,1500.0,1322.0,140.5,108.1,606.8,23.6,15.1,15.7,23.2,13.9,5.24,6.81,0.79,1.21,3.13,-0.22,0.0,9.0,788.67,581.0,-0.3055972255520673,798.7144000000001,-0.0126554526544475,0.0899269750649376,0.5340562004080036,,держать
383,TTLK,2022,10.3,2.81,4.17,2.64,3.47,1.11,2.58,10.0,40.0,7.52,,1.4,3.04,0.0,15.9,11.2,0.0,-4.53,0.51,20844.0,10.6,6.09,10.8,0.13,0.12,0.52,40.4,25.6,24.3,23.5,16.6,4.02,4.12,1.03,0.98,1.46,-1.09,0.0,11.0,0.561,1.039559,0.6168309582214516,0.621846,-0.1029715681369718,0.1894237740476767,0.583953253553336,,держать
384,TTLK,2023,10.9,2.0,3.54,2.62,3.0,1.76,1.59,4.9,39.0,8.92,,1.5,3.56,0.0,16.4,12.7,0.0,-4.74,0.991,20885.0,20.7,16.0,12.2,0.13,0.08,0.58,32.4,24.0,7.7,20.7,16.0,7.9,13.0,1.9,1.7,4.51,-1.34,0.0,16.0,1.039559,0.763752,-0.3083087346038339,0.561,0.6168309582214516,-0.1619412914276531,0.4876116763328554,,держать
385,TTLK,2024,11.6,1.81,3.31,2.24,2.73,1.92,1.57,5.2,35.0,9.81,,1.5,4.24,0.0,17.5,13.9,0.0,-5.33,0.726,20885.0,15.2,9.83,13.4,0.11,0.08,0.64,28.5,19.3,10.4,16.1,12.8,6.77,9.65,1.31,1.13,2.97,-1.61,0.0,16.0,0.763752,0.666246,-0.1365841574306276,1.039559,-0.3083087346038339,0.180229288110967,0.531759928298811,,покупать
386,TRNFP,2022,1205.0,298.1,511.4,242.6,422.4,207.0,266.0,19.0,50.0,693.4,,213.3,228.1,38.7,3379.0,2485.0,430.0,-34.6,87550.0,5.69,634.6,600.0,2428.0,42606.0,46716.0,426333.0,42.5,20.1,53.4,9.8,7.2,2.62,2.39,0.53,0.26,1.17,-0.07,0.0,17.0,104184.5,1626.9,-4.159487002322312,168961.0,-0.4835045532056892,0.302027220461712,0.5748150888494871,"['24 \n14 КАПИТАЛ, НЕРАСПРЕДЕЛЕННАЯ ПРИБЫЛЬ И ДИВИДЕНДЫ (ПРОДОЛЖЕНИЕ) \nВ случае непринятия на общем собрании акционеров решения о выплате дивидендов по привилегированным \nакциям, акционеры -владельцы привилегированных акций приобретают право голоса на общем собрании \nакционеров по всем вопросам его компетенции. Право акционеров -владельцев привилегированных акций \nучаствовать в общем собрании акционеров с правом голоса прекращается с момента первой выплаты по \nуказанным акциям дивидендов в полном размере. \nДивиденды \nВ июне 2 023 года на годовом общем собрании акционеров Компании (распоряжение Росимущества) принято \nрешение о выплате дивидендов за 2022 год: \n Количество, штук Рублей на акцию Всего, млн рублей1 \nОбыкновенные акции 5 694 468 16 665,20 94 899 \nПривилегированные акции* 1 554 875 16 665,20 25 912 \n 7 249 343 120 812 \n*Включая собственные выкупленные акции \nДивиденды по обыкновенным акциям выплачены в августе 2023 года, денежные средства для выплаты ', 'Налог на прибыль включает: \n Год, закончившийся \n31 декабря 2023 \nГод, закончившийся \n31 декабря 2022 \nТекущий налог на прибыль 82 052 56 536 \nНачисление налога на сверхприбыль 2 384 - \nРасходы по текущему налогу на прибыль 84 436 56 536 \nОтложенный налог на прибыль \nВозникновение и восстановление временных разниц (2 203) 1 553 \nРасход по отложенному налогу на прибыль (2 203) 1 553 \nОбщая сумма расхода по налогу на прибыль 82 233 58 089 \nВ августе 2023 года принят Федеральный закон от 04.08.2023 № 414-ФЗ «О налоге на сверхприбыль», которым \nустановлен налог на сверхприбыль, являющийся налогом разового характера. Отдельные общества Группы \nявляются налогоплательщиками налога на сверхприбыль. В отчетном году начислено оценочное обязательство в \nразмере обеспечительных платежей, составляющих половину рассчитанных сумм налога на сверхприбыль ', 'состояния трубопроводного оборудования. \n12 ДЕБИТОРСКАЯ ЗАДОЛЖЕННОСТЬ И ПРЕДОПЛАТА \n 31 декабря 2023 31 декабря 2022 \nДолгосрочная дебиторская задолженность \nФинансовые активы \nПрочая дебиторская задолженность 2 766 9 645 \nАктив по договору - 142 \nИтого долгосрочная дебиторская задолженность 2 766 9 787 \nКраткосрочная дебиторская задолженность \nФинансовые активы \nТорговая дебиторская задолженность 46 937 35 920 \nПрочая дебиторская задолженность 60 811 53 150 \nМинус: резерв под обесценение (57 106) (56 019) \nИтого финансовые активы в составе краткосрочной дебиторской \nзадолженности 50 642 33 051 \nНефинансовые активы ', 'По состоянию на 31 декабря 202 3 года в отношении объектов основных средств, в том числе выведенных из \nэксплуатации, включенных в Программ у ликвидации, признан резерв предстоящи х расходов на демонтаж , \nвключая расходы на восстановление окружающей среды. Величина резерва определяется путем дисконтирования \nсуммы предстоящих расходов по ставкам доходности облигаций федерального займа с соответствующими сроками \nпогашения, которые на 31 декабря 2023 года составили 12,1% – 12,8% (на 31 декабря 2022 года составили 7,2% \n– 8,5%). Расчетная оценка затрат на демонтаж и ликвидацию эксплуатируемых основных средств включена в \nстоимость основных средств и амортизируется в течение срока их полезного использования. Расчетная оценка \nзатрат на демонтаж и ликвидацию по выведенным из эксплуатации объектам отнесена в состав операционных \nрасходов. На 31 декабря 202 3 года балансовая стоимость резерва на демонтаж основных средств составила \n12 015 млн рублей (на 31 декабря 202 2 года – 9 041 млн рублей), в том числе краткосрочная часть 2 815 млн \nрублей (на 31 декабря 2022 года – 2 619 млн рублей), которая отражена в составе краткосрочной части резервов \nпредстоящих расходов и платежей. \n20 КРЕДИТОРСКАЯ ЗАДОЛЖЕННОСТЬ И ПРОЧИЕ ОБЯЗАТЕЛЬСТВА \n 31 декабря 2023 31 декабря 2022 \nДолгосрочная кредиторская задолженность \nОбязательства по осуществлению арендных платежей 10 086 8 908 ', 'страховых взносов отражается на едином налоговом счете. \nАктивы по налогам, сборам, страховым взносам 31 декабря 2023 31 декабря 2022 \nЕдиный налоговый счет 4 175 - \nНалог на добавленную стоимость 63 203 47 065 \nНалог на прибыль 2 641 2 198 \nПрочие налоги, сборы, страховые взносы 2 838 1 050 \nИтого активы по налогам, сборам, страховым взносам 72 857 50 313 \nНа 31 декабря 2023 года актив по единому налоговому счету сформировался преимущественно за счет НДС к \nвозмещению. \nОбязательства по налогам, сборам, страховым взносам 31 декабря 2023 31 декабря 2022 \nНалог на добавленную стоимость 28 132 24 779 \nНалог на прибыль 4 101 2 264 \nПрочие налоги, сборы, страховые взносы 15 347 15 005 \nИтого обязательства по налогам, сборам, страховым взносам 47 580 42 048 \n18 ОТЛОЖЕННЫЕ НАЛОГОВЫЕ ОБЯЗАТЕЛЬСТВА И РАСХОДЫ ПО НАЛОГУ НА ПРИБЫЛЬ \nСуммы, признанные в составе прибыли или убытка ']",продавать
387,TRNFP,2023,1331.0,309.7,552.8,304.2,425.1,268.4,224.6,12.2,42.0,778.1,,242.0,266.0,31.7,3542.0,2689.0,346.2,-146.7,1450.0,569.4,1051.0,904.0,2631.0,534.2,394.5,4620.0,41.5,22.9,27.2,11.3,8.6,3.45,4.68,0.79,0.4,1.64,-0.27,0.0,20.0,1626.9,1425.774,-0.1319615393744937,104184.5,-4.159487002322312,0.5706838170224758,0.5707172504128466,"[' 31 декабря 2025 31 декабря 2024 \nДолгосрочная кредиторская задолженность \nОбязательства по осуществлению арендных платежей 8 978 7 829 \nПрочая кредиторская задолженность 10 359 9 749 \nИтого финансовая кредиторская задолженность 19 337 17 578 \nОбязательства по договору 78 571 75 004 \nИтого долгосрочная кредиторская задолженность и \nпрочие обязательства 97 908 92 582 \nКраткосрочная кредиторская задолженность \nТорговая кредиторская задолженность 74 335 66 314 \nОбязательства по осуществлению арендных платежей 575 487 \nЗадолженность по дивидендам акционерам ПАО «Транснефть» 1 844 1 540 \nЗадолженность по дивидендам неконтролирующим долям 579 866 \nПрочая кредиторская задолженность 5 616 9 174 \nИтого финансовая кредиторская задолженность 82 949 78 381 \nОбязательства по договору 72 607 60 328 ', 'Финансовые активы \nПрочая дебиторская задолженность 3 186 3 428 \nИтого долгосрочная дебиторская задолженность 3 186 3 428 \nКраткосрочная дебиторская задолженность \nФинансовые активы \nТорговая дебиторская задолженность 42 028 37 781 \nПрочая дебиторская задолженность 53 587 54 781 \nМинус: резерв под ожидаемые кредитные убытки (53 124) (51 091) \nИтого финансовые активы в составе краткосрочной \nдебиторской задолженности 42 491 41 471 \nНефинансовые активы \nПредоплата и прочая нефинансовая дебиторская \nзадолженность 13 480 15 688 \nИтого краткосрочная дебиторская задолженность 55 971 57 159 ', '6. Нематериальные активы 18 \n7. Основные средства 19 \n8. Инвестиции в зависимые и совместно контролируемые организации 21 \n9. Финансовые активы, оцениваемые по справедливой стоимости через прибыль \nили убыток 23 \n10. Финансовые активы, оцениваемые по амортизированной стоимости 24 \n11. Запасы \n12. Дебиторская задолженность и предоплата 25 \n13. Денежные средства и их эквиваленты \n14. Капитал, нераспределенная прибыль и дивиденды 26 \n15. Неконтролирующие доли 28 \n16. Кредиты и займы \n17. Расчеты по налогам, сборам, страховым взносам 29 \n18. Отложенные налоговые обязательства и расход по налогу на прибыль 30 \n19. Резервы предстоящих расходов и платежей 33 \n20. Кредиторская задолженность и прочие обязательства ', 'долгосрочных заимствований компаниями с аналогичным кредитным рейтингом на аналогичные сроки, с \nаналогичным графиком погашения и аналогичными прочими основными условиями. \nСправедливая стоимость облигаций (Уровень 1) была определена на основании рыночных ко тировок на \n31 декабря 2025 года и 31 декабря 2024 года соответственно. \nИзменения в обязательствах по финансовой деятельности обусловлено, в основном: \n- денежными потоками по привлечению и погашению кредитов и займов; \n- процентными расходами в сумме 18 613 млн рублей (за год, закончившийся 31 декабря 2024 года – \n23 854 млн рублей) (Примечание 23), уплата которых отражена в составе движения денежных с редств от \nоперационной деятельности в консолидированном отчете о движении денежных средств . \n17 РАСЧЕТЫ ПО НАЛОГАМ, СБОРАМ, СТРАХОВЫМ ВЗНОСАМ \nАктивы по налогам, сборам, страховым взносам 31 декабря 2025 31 декабря 2024 \nЕдиный налоговый счет 5 085 4 857 \nНалог на добавленную стоимость 59 019 69 681 \nНалог на прибыль 12 752 8 171 \nПрочие налоги, сборы, страховые взносы 125 498 \nИтого активы по налогам, сборам, страховым взносам 76 981 83 207 ', 'Обыкновенные акции 569 446 800 198,25 112 893 \nПривилегированные акции* 155 487 500 198,25 30 825 \n 724 934 300 143 718 \n*Включая собственные выкупленные акции \nДивиденды по обыкновенным акциям выплачены в августе 202 5 года, денежные средства для выплаты \nдивидендов по привилегированным акциям перечислены в июле и в августе 202 5 года. \nВ июне 2024 года на годовом Общем собрании акционеров Компании (распоряжение Росимущества) принято \nрешение о выплате дивидендов за 2023 год: \n Количество, штук Рублей на акцию Всего, млн рублей \nОбыкновенные акции 569 446 800 177,20 100 906 \nПривилегированные акции* 155 487 500 177,20 27 552 \n 724 934 300 128 458 \n*Включая собственные выкупленные акции \nДивиденды по обыкновенным акциям выплачены в августе 2024 года, денежные средства для выплаты \nдивидендов по привилегированным акциям перечислены в июле и в августе 2024 года. \nПАО «ТРАНСНЕФТЬ» ']",держать
